number_of_monitoring_stations,hour,dayofweek,month,is_weekend,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_24,aqi_roll_std_24,aqi_lag_1,aqi_lag_24,stations_lag_1,stations_lag_24
1.8994084672798786,10,3,8,0,58.41409226052216,0.22207485522355572,59.34201011833115,0.6410857379787173,58.41409226052216,58.33830086482928,1.9009569822540184,1.9005446329712423
1.897859952305739,11,3,8,0,58.19201740530831,0.222074855223347,59.32048785196537,0.6786273436559611,58.19201740530831,58.48647694287339,1.8994084672798786,1.9015695604033875
1.896311437331599,12,3,8,0,57.96994255009446,0.22207485522313827,59.2835384633805,0.7390447775223992,57.96994255009446,58.6346530209175,1.897859952305739,1.902594487835533
1.8947629223574591,13,3,8,0,57.747867694880604,0.22207485522292958,59.23116195257654,0.8165522920517766,57.74786769488061,58.78282909896161,1.896311437331599,1.9036194152676782
1.8932144073833195,14,3,8,0,57.52579283966676,0.22207485522272705,59.16335831955351,0.9052992785663849,57.525792839666764,58.931005177005716,1.8947629223574591,1.9046443426998234
1.8916658924091796,15,3,8,0,57.30371798445291,0.22207485522251832,59.0801275643114,1.000222405166619,57.30371798445291,59.079181255049825,1.8932144073833195,1.9056692701319689
1.8901173774350397,16,3,8,0,57.08164312923907,0.2220748552223096,58.981469686850204,1.0971472432861027,57.08164312923906,59.227357333093934,1.8916658924091796,1.906694197564114
1.8885688624609,17,3,8,0,56.85956827402521,0.22207485522211332,58.867384687169924,1.1925932089001532,56.859568274025214,59.37553341113804,1.8901173774350397,1.9077191249962595
1.8870203474867602,18,3,8,0,56.63749341881137,0.22207485522191703,58.73787256527056,1.2835281063672748,56.63749341881136,59.52370948918215,1.8885688624609,1.9087440524284047
1.8854718325126203,19,3,8,0,56.41541856359751,0.22207485522172074,58.592933321152124,1.367150174382993,56.41541856359751,59.67188556722626,1.8870203474867602,1.9097689798605502
1.8839233175384806,20,3,8,0,56.19334370838366,0.22207485522153333,58.4325669548146,1.4407026445186695,56.193343708383665,59.82006164527037,1.8854718325126203,1.9107939072926954
